Goroutine	Total		Execution time	Block time (preempted)	Block time (syscall)	Sched wait time	Syscall execution time	Unknown time
14254	4.762435648s		303.808µs	0s	0s	4.76213184s	0s	0s
14253	4.762131776s		303.872µs	0s	0s	4.761827904s	0s	0s
14338	4.761972864s		642.304µs	0s	0s	4.76133056s	0s	0s
14252	4.761827776s		470.848µs	0s	0s	4.761356928s	0s	0s
14251	4.761355328s		642.176µs	0s	0s	4.760713152s	0s	0s
14337	4.761330304s		438.464µs	0s	0s	4.76089184s	0s	0s
14336	4.760891904s		303.936µs	0s	0s	4.760587968s	0s	0s
14250	4.760717312s		607.68µs	0s	0s	4.760109632s	0s	0s
14335	4.760588096s		303.936µs	0s	0s	4.76028416s	0s	0s
14334	4.76028416s		303.936µs	0s	0s	4.759980224s	0s	0s
14249	4.760109376s		607.808µs	0s	0s	4.759501568s	0s	0s
14333	4.759980224s		303.872µs	0s	0s	4.759676352s	0s	0s
14332	4.759676352s		303.936µs	0s	0s	4.759372416s	0s	0s
14248	4.759500864s		607.744µs	0s	0s	4.75889312s	0s	0s
14331	4.759372224s		306.176µs	0s	0s	4.759066048s	0s	0s
14330	4.759065472s		367.68µs	0s	0s	4.758697792s	0s	0s
14247	4.758905408s		623.808µs	0s	0s	4.7582816s	0s	0s
14329	4.758696512s		656.512µs	0s	0s	4.75804s	0s	0s
14246	4.758281408s		366.72µs	0s	0s	4.757914688s	0s	0s
14328	4.75803936s		619.712µs	0s	0s	4.757419648s	0s	0s
14245	4.757914688s		303.872µs	0s	0s	4.757610816s	0s	0s
14244	4.75761056s		414.464µs	0s	0s	4.757196096s	0s	0s
14327	4.757432256s		443.2µs	0s	0s	4.756989056s	0s	0s
14243	4.757195968s		692.736µs	0s	0s	4.756503232s	0s	0s
14326	4.756989056s		303.808µs	0s	0s	4.756685248s	0s	0s
14325	4.756685312s		303.936µs	0s	0s	4.756381376s	0s	0s
14242	4.75650304s		691.84µs	0s	0s	4.7558112s	0s	0s
14324	4.756381312s		303.872µs	0s	0s	4.75607744s	0s	0s
14323	4.756077248s		307.648µs	0s	0s	4.7557696s	0s	0s
14241	4.755810304s		554.048µs	0s	0s	4.755256256s	0s	0s
14322	4.755772544s		570.24µs	0s	0s	4.755202304s	0s	0s
14240	4.755256384s		303.872µs	0s	0s	4.754952512s	0s	0s
14321	4.755202432s		303.872µs	0s	0s	4.75489856s	0s	0s
14239	4.754952704s		303.936µs	0s	0s	4.754648768s	0s	0s
14320	4.754898496s		303.872µs	0s	0s	4.754594624s	0s	0s
14238	4.75464864s		303.808µs	0s	0s	4.754344832s	0s	0s
14319	4.754594752s		303.872µs	0s	0s	4.75429088s	0s	0s
14237	4.754344832s		303.872µs	0s	0s	4.75404096s	0s	0s
14318	4.754290752s		306.112µs	0s	0s	4.75398464s	0s	0s
14236	4.75404096s		303.872µs	0s	0s	4.753737088s	0s	0s
14396	4.753865472s		303.936µs	0s	0s	4.753561536s	0s	0s
14235	4.753737024s		303.872µs	0s	0s	4.753433152s	0s	0s
14317	4.75368s		303.936µs	0s	0s	4.753376064s	0s	0s
14234	4.753433088s		311.552µs	0s	0s	4.753121536s	0s	0s
14316	4.753376s		545.088µs	0s	0s	4.752830912s	0s	0s
14233	4.7531216s		303.872µs	0s	0s	4.752817728s	0s	0s
14315	4.752830784s		607.68µs	0s	0s	4.752223104s	0s	0s
14232	4.752824192s		303.936µs	0s	0s	4.752520256s	0s	0s
14231	4.75253344s		303.808µs	0s	0s	4.752229632s	0s	0s
14230	4.752228416s		303.872µs	0s	0s	4.751924544s	0s	0s
14314	4.752221888s		607.68µs	0s	0s	4.751614208s	0s	0s
14229	4.751924608s		305.472µs	0s	0s	4.751619136s	0s	0s
14228	4.751619136s		303.936µs	0s	0s	4.7513152s	0s	0s
14313	4.75161408s		607.744µs	0s	0s	4.751006336s	0s	0s
14227	4.751314624s		639.68µs	0s	0s	4.750674944s	0s	0s
14312	4.751006336s		607.808µs	0s	0s	4.750398528s	0s	0s
14226	4.750674752s		691.776µs	0s	0s	4.749982976s	0s	0s
14311	4.750411328s		607.68µs	0s	0s	4.749803648s	0s	0s
14225	4.749981504s		516.8µs	0s	0s	4.749464704s	0s	0s
14310	4.749803584s		609.664µs	0s	0s	4.74919392s	0s	0s
14224	4.749464576s		310.464µs	0s	0s	4.749154112s	0s	0s
14309	4.749195968s		607.616µs	0s	0s	4.748588352s	0s	0s
14223	4.749153984s		303.936µs	0s	0s	4.748850048s	0s	0s
14222	4.748850112s		303.872µs	0s	0s	4.74854624s	0s	0s
14308	4.748588288s		607.68µs	0s	0s	4.747980608s	0s	0s
14221	4.74854624s		304µs	0s	0s	4.74824224s	0s	0s
14220	4.748241088s		624.512µs	0s	0s	4.747616576s	0s	0s
14307	4.747980416s		607.936µs	0s	0s	4.74737248s	0s	0s
14219	4.747616384s		333.44µs	0s	0s	4.747282944s	0s	0s
14306	4.74737216s		503.168µs	0s	0s	4.746868992s	0s	0s
14218	4.747282432s		338.88µs	0s	0s	4.746943552s	0s	0s
14217	4.746943616s		303.936µs	0s	0s	4.74663968s	0s	0s
14305	4.746868992s		303.808µs	0s	0s	4.746565184s	0s	0s
14216	4.746639744s		303.872µs	0s	0s	4.746335872s	0s	0s
14304	4.746569792s		303.872µs	0s	0s	4.74626592s	0s	0s
14215	4.746349312s		304.128µs	0s	0s	4.746045184s	0s	0s
14303	4.746266112s		303.936µs	0s	0s	4.745962176s	0s	0s
14214	4.74604928s		303.936µs	0s	0s	4.745745344s	0s	0s
14302	4.745966592s		304.064µs	0s	0s	4.745662528s	0s	0s
14213	4.745745344s		304.064µs	0s	0s	4.74544128s	0s	0s
14301	4.745662528s		304µs	0s	0s	4.745358528s	0s	0s
14212	4.745441216s		304.192µs	0s	0s	4.745137024s	0s	0s
14300	4.745358528s		304.32µs	0s	0s	4.745054208s	0s	0s
14211	4.745136832s		304.448µs	0s	0s	4.744832384s	0s	0s
14299	4.745054016s		304.32µs	0s	0s	4.744749696s	0s	0s
14210	4.744832128s		315.904µs	0s	0s	4.744516224s	0s	0s
14298	4.744749376s		309.12µs	0s	0s	4.744440256s	0s	0s
14209	4.744515712s		648.256µs	0s	0s	4.743867456s	0s	0s
14297	4.74443936s		519.296µs	0s	0s	4.743920064s	0s	0s
14296	4.743919872s		643.264µs	0s	0s	4.743276608s	0s	0s
14208	4.743866176s		646.464µs	0s	0s	4.743219712s	0s	0s
14295	4.743305408s		557.632µs	0s	0s	4.742747776s	0s	0s
14207	4.743219584s		629.696µs	0s	0s	4.742589888s	0s	0s
14294	4.742747584s		607.744µs	0s	0s	4.74213984s	0s	0s
14206	4.742589696s		629.888µs	0s	0s	4.741959808s	0s	0s
14293	4.742138688s		474.752µs	0s	0s	4.741663936s	0s	0s
14292	4.741663296s		785.728µs	0s	0s	4.740877568s	0s	0s
14395	4.741637568s		796.48µs	0s	0s	4.740841088s	0s	0s
14205	4.741160512s		578.048µs	0s	0s	4.740582464s	0s	0s
14291	4.740876736s		617.92µs	0s	0s	4.740258816s	0s	0s
14204	4.740582528s		303.872µs	0s	0s	4.740278656s	0s	0s
14203	4.740278592s		303.808µs	0s	0s	4.739974784s	0s	0s
14419	4.74004928s		607.808µs	0s	0s	4.739441472s	0s	0s
14202	4.739974784s		303.872µs	0s	0s	4.739670912s	0s	0s
14201	4.739670912s		303.872µs	0s	0s	4.73936704s	0s	0s
14289	4.73965056s		607.872µs	0s	0s	4.739042688s	0s	0s
14200	4.739366976s		316.992µs	0s	0s	4.739049984s	0s	0s
14199	4.739062464s		628.864µs	0s	0s	4.7384336s	0s	0s
14288	4.73904128s		391.36µs	0s	0s	4.73864992s	0s	0s
14287	4.738650112s		303.872µs	0s	0s	4.73834624s	0s	0s
14198	4.73843232s		641.28µs	0s	0s	4.73779104s	0s	0s
14286	4.738350528s		303.936µs	0s	0s	4.738046592s	0s	0s
14285	4.738046528s		303.872µs	0s	0s	4.737742656s	0s	0s
14197	4.737790784s		637.824µs	0s	0s	4.73715296s	0s	0s
14284	4.73774272s		303.872µs	0s	0s	4.737438848s	0s	0s
14283	4.737438912s		303.872µs	0s	0s	4.73713504s	0s	0s
14196	4.737155904s		414.656µs	0s	0s	4.736741248s	0s	0s
14282	4.737134848s		371.136µs	0s	0s	4.736763712s	0s	0s
14281	4.736762688s		303.872µs	0s	0s	4.736458816s	0s	0s
14195	4.736741248s		303.872µs	0s	0s	4.736437376s	0s	0s
14280	4.736458944s		303.872µs	0s	0s	4.736155072s	0s	0s
14194	4.73643744s		303.872µs	0s	0s	4.736133568s	0s	0s
14279	4.736169216s		303.936µs	0s	0s	4.73586528s	0s	0s
14193	4.736133568s		303.872µs	0s	0s	4.735829696s	0s	0s
14278	4.73586528s		313.728µs	0s	0s	4.735551552s	0s	0s
14192	4.735829696s		303.872µs	0s	0s	4.735525824s	0s	0s
14277	4.735551616s		303.872µs	0s	0s	4.735247744s	0s	0s
14191	4.735526016s		304.256µs	0s	0s	4.73522176s	0s	0s
14276	4.735247808s		303.872µs	0s	0s	4.734943936s	0s	0s
14190	4.73522176s		303.872µs	0s	0s	4.734917888s	0s	0s
14275	4.734943936s		304.192µs	0s	0s	4.734639744s	0s	0s
14189	4.734917952s		303.872µs	0s	0s	4.73461408s	0s	0s
14274	4.734639744s		303.936µs	0s	0s	4.734335808s	0s	0s
14188	4.73461408s		304.064µs	0s	0s	4.734310016s	0s	0s
14273	4.734335232s		386.624µs	0s	0s	4.733948608s	0s	0s
14187	4.734309824s		504.768µs	0s	0s	4.733805056s	0s	0s
14272	4.73394816s		491.904µs	0s	0s	4.733456256s	0s	0s
14186	4.73380512s		304µs	0s	0s	4.73350112s	0s	0s
14185	4.733500928s		398.528µs	0s	0s	4.7331024s	0s	0s
14271	4.733455104s		669.248µs	0s	0s	4.732785856s	0s	0s
14184	4.733102336s		608.256µs	0s	0s	4.73249408s	0s	0s
14270	4.732785792s		607.936µs	0s	0s	4.732177856s	0s	0s
14183	4.73250688s		607.68µs	0s	0s	4.7318992s	0s	0s
14269	4.732177792s		610.24µs	0s	0s	4.731567552s	0s	0s
14182	4.731898944s		615.936µs	0s	0s	4.731283008s	0s	0s
14268	4.731572032s		610.496µs	0s	0s	4.730961536s	0s	0s
14181	4.731282688s		612.864µs	0s	0s	4.730669824s	0s	0s
14267	4.730961216s		610.496µs	0s	0s	4.73035072s	0s	0s
14180	4.730669696s		609.024µs	0s	0s	4.730060672s	0s	0s
14134	4.730567552s		609.472µs	0s	0s	4.72995808s	0s	0s
14179	4.73006048s		609.472µs	0s	0s	4.729451008s	0s	0s
14133	4.729957632s		610.304µs	0s	0s	4.729347328s	0s	0s
14178	4.72945888s		611.904µs	0s	0s	4.728846976s	0s	0s
14132	4.729346944s		610.944µs	0s	0s	4.728736s	0s	0s
14177	4.728846656s		609.024µs	0s	0s	4.728237632s	0s	0s
14131	4.728735872s		608.384µs	0s	0s	4.728127488s	0s	0s
14176	4.728237056s		639.232µs	0s	0s	4.727597824s	0s	0s
14130	4.72812736s		344.96µs	0s	0s	4.7277824s	0s	0s
14129	4.727782016s		348.416µs	0s	0s	4.7274336s	0s	0s
14175	4.727597824s		638.848µs	0s	0s	4.726958976s	0s	0s
14128	4.727433408s		348.48µs	0s	0s	4.727084928s	0s	0s
14127	4.727083968s		605.376µs	0s	0s	4.726478592s	0s	0s
14174	4.72695872s		637.76µs	0s	0s	4.72632096s	0s	0s
14126	4.726477568s		588.16µs	0s	0s	4.725889408s	0s	0s
14173	4.726320128s		636.416µs	0s	0s	4.725683712s	0s	0s
14172	4.725682816s		628.096µs	0s	0s	4.72505472s	0s	0s
14266	4.7256624s		304µs	0s	0s	4.7253584s	0s	0s
14125	4.725584128s		341.312µs	0s	0s	4.725242816s	0s	0s
14124	4.725245824s		666.048µs	0s	0s	4.724579776s	0s	0s
14171	4.725053568s		707.072µs	0s	0s	4.724346496s	0s	0s
14123	4.724579008s		726.784µs	0s	0s	4.723852224s	0s	0s
14170	4.724345984s		446.592µs	0s	0s	4.723899392s	0s	0s
14169	4.723898944s		303.872µs	0s	0s	4.723595072s	0s	0s
14122	4.723852096s		628.864µs	0s	0s	4.723223232s	0s	0s
14168	4.72359488s		487.744µs	0s	0s	4.723107136s	0s	0s
14121	4.72322304s		628.416µs	0s	0s	4.722594624s	0s	0s
14167	4.723119168s		629.568µs	0s	0s	4.7224896s	0s	0s
14120	4.722594624s		630.336µs	0s	0s	4.721964288s	0s	0s
14166	4.722489216s		613.312µs	0s	0s	4.721875904s	0s	0s
14119	4.721976768s		644.864µs	0s	0s	4.721331904s	0s	0s
14165	4.721874688s		607.68µs	0s	0s	4.721267008s	0s	0s
14118	4.721331584s		634.176µs	0s	0s	4.720697408s	0s	0s
14164	4.721266752s		412.416µs	0s	0s	4.720854336s	0s	0s
14163	4.720853504s		350.4µs	0s	0s	4.720503104s	0s	0s
14117	4.720696128s		637.696µs	0s	0s	4.720058432s	0s	0s
14162	4.720503616s		303.872µs	0s	0s	4.720199744s	0s	0s
14116	4.720058304s		637.696µs	0s	0s	4.719420608s	0s	0s
14290	4.719993344s		303.936µs	0s	0s	4.719689408s	0s	0s
14160	4.719904256s		303.936µs	0s	0s	4.71960032s	0s	0s
14159	4.719600512s		303.872µs	0s	0s	4.71929664s	0s	0s
14115	4.71942048s		637.632µs	0s	0s	4.718782848s	0s	0s
14158	4.719296576s		303.872µs	0s	0s	4.718992704s	0s	0s
14157	4.718992576s		303.936µs	0s	0s	4.71868864s	0s	0s
14114	4.718782656s		628.992µs	0s	0s	4.718153664s	0s	0s
14156	4.718688704s		303.936µs	0s	0s	4.718384768s	0s	0s
14155	4.718384256s		358.656µs	0s	0s	4.7180256s	0s	0s
14113	4.718152832s		595.904µs	0s	0s	4.717556928s	0s	0s
14154	4.718024704s		496.704µs	0s	0s	4.717528s	0s	0s
14112	4.717556608s		608.128µs	0s	0s	4.71694848s	0s	0s
14153	4.717527744s		608.192µs	0s	0s	4.716919552s	0s	0s
14111	4.716947072s		595.264µs	0s	0s	4.716351808s	0s	0s
14152	4.716918912s		419.84µs	0s	0s	4.716499072s	0s	0s
14151	4.716512256s		303.936µs	0s	0s	4.71620832s	0s	0s
14110	4.716351744s		637.696µs	0s	0s	4.715714048s	0s	0s
14150	4.716208128s		303.872µs	0s	0s	4.715904256s	0s	0s
14149	4.715904128s		310.976µs	0s	0s	4.715593152s	0s	0s
14109	4.71571392s		637.632µs	0s	0s	4.715076288s	0s	0s
14148	4.715593216s		303.936µs	0s	0s	4.71528928s	0s	0s
14147	4.715289344s		304µs	0s	0s	4.714985344s	0s	0s
14108	4.715075904s		539.584µs	0s	0s	4.71453632s	0s	0s
14146	4.714985216s		304µs	0s	0s	4.714681216s	0s	0s
14107	4.714535744s		331.328µs	0s	0s	4.714204416s	0s	0s
14265	4.7144784s		564.672µs	0s	0s	4.713913728s	0s	0s
14106	4.714208704s		303.808µs	0s	0s	4.713904896s	0s	0s
14145	4.714113856s		637.696µs	0s	0s	4.71347616s	0s	0s
14105	4.713904832s		303.872µs	0s	0s	4.71360096s	0s	0s
14104	4.713600896s		303.872µs	0s	0s	4.713297024s	0s	0s
14144	4.713475904s		639.04µs	0s	0s	4.712836864s	0s	0s
14103	4.713310272s		303.936µs	0s	0s	4.713006336s	0s	0s
14102	4.713006336s		304µs	0s	0s	4.712702336s	0s	0s
14143	4.712836864s		640µs	0s	0s	4.712196864s	0s	0s
14101	4.712702208s		304.384µs	0s	0s	4.712397824s	0s	0s
14100	4.71239776s		305.728µs	0s	0s	4.712092032s	0s	0s
14142	4.712200896s		639.552µs	0s	0s	4.711561344s	0s	0s
14099	4.712091648s		524.8µs	0s	0s	4.711566848s	0s	0s
14098	4.711565632s		598.72µs	0s	0s	4.710966912s	0s	0s
14141	4.711560832s		565.504µs	0s	0s	4.710995328s	0s	0s
14140	4.710994688s		440.768µs	0s	0s	4.71055392s	0s	0s
14097	4.710965504s		660.672µs	0s	0s	4.710304832s	0s	0s
14139	4.710553536s		615.936µs	0s	0s	4.7099376s	0s	0s
14096	4.710303872s		439.296µs	0s	0s	4.709864576s	0s	0s
14138	4.709937344s		571.328µs	0s	0s	4.709366016s	0s	0s
14095	4.709864704s		310.72µs	0s	0s	4.709553984s	0s	0s
14094	4.709553792s		326.976µs	0s	0s	4.709226816s	0s	0s
14137	4.709366016s		303.872µs	0s	0s	4.709062144s	0s	0s
14004	4.70925792s		303.936µs	0s	0s	4.708953984s	0s	0s
14093	4.709226752s		303.872µs	0s	0s	4.70892288s	0s	0s
14003	4.708953728s		391.424µs	0s	0s	4.708562304s	0s	0s
14092	4.708922816s		312.768µs	0s	0s	4.708610048s	0s	0s
14091	4.708609536s		441.984µs	0s	0s	4.708167552s	0s	0s
14002	4.708561408s		607.936µs	0s	0s	4.707953472s	0s	0s
14090	4.70816672s		657.728µs	0s	0s	4.707508992s	0s	0s
14001	4.70795168s		636.736µs	0s	0s	4.707314944s	0s	0s
14089	4.707508992s		303.808µs	0s	0s	4.707205184s	0s	0s
14000	4.70731488s		629.696µs	0s	0s	4.706685184s	0s	0s
14088	4.707209472s		303.872µs	0s	0s	4.7069056s	0s	0s
14087	4.706918912s		303.872µs	0s	0s	4.70661504s	0s	0s
13999	4.70668512s		629.632µs	0s	0s	4.706055488s	0s	0s
14086	4.70661504s		303.872µs	0s	0s	4.706311168s	0s	0s
14085	4.706311104s		322.688µs	0s	0s	4.705988416s	0s	0s
13998	4.70606048s		629.632µs	0s	0s	4.705430848s	0s	0s
14084	4.705987712s		303.872µs	0s	0s	4.70568384s	0s	0s
14083	4.705683904s		303.872µs	0s	0s	4.705380032s	0s	0s
13997	4.70543072s		629.632µs	0s	0s	4.704801088s	0s	0s
14082	4.705380032s		303.872µs	0s	0s	4.70507616s	0s	0s
14081	4.705076096s		303.808µs	0s	0s	4.704772288s	0s	0s
13996	4.70480096s		634.24µs	0s	0s	4.70416672s	0s	0s
14080	4.704772352s		303.872µs	0s	0s	4.70446848s	0s	0s
14079	4.704468544s		303.872µs	0s	0s	4.704164672s	0s	0s
13995	4.704166464s		569.536µs	0s	0s	4.703596928s	0s	0s
14078	4.704164352s		315.52µs	0s	0s	4.703848832s	0s	0s
14077	4.703848896s		303.872µs	0s	0s	4.703545024s	0s	0s
13994	4.703596736s		628.928µs	0s	0s	4.702967808s	0s	0s
14076	4.703545024s		303.872µs	0s	0s	4.703241152s	0s	0s
14075	4.703241216s		303.872µs	0s	0s	4.702937344s	0s	0s
13993	4.702966912s		494.784µs	0s	0s	4.702472128s	0s	0s
14074	4.702937408s		303.936µs	0s	0s	4.702633472s	0s	0s
14073	4.70263328s		546.304µs	0s	0s	4.702086976s	0s	0s
13992	4.702472128s		315.776µs	0s	0s	4.702156352s	0s	0s
13991	4.702172544s		303.872µs	0s	0s	4.701868672s	0s	0s
14072	4.702086784s		664.384µs	0s	0s	4.7014224s	0s	0s
13990	4.701868736s		303.808µs	0s	0s	4.701564928s	0s	0s
13989	4.701564864s		303.872µs	0s	0s	4.701260992s	0s	0s
14071	4.701434432s		650.816µs	0s	0s	4.700783616s	0s	0s
13988	4.701261056s		303.936µs	0s	0s	4.70095712s	0s	0s
13987	4.700957184s		303.872µs	0s	0s	4.700653312s	0s	0s
14070	4.700787904s		638.848µs	0s	0s	4.700149056s	0s	0s
13986	4.700653376s		303.872µs	0s	0s	4.700349504s	0s	0s
13985	4.700349504s		330.048µs	0s	0s	4.700019456s	0s	0s
14069	4.700148992s		638.848µs	0s	0s	4.699510144s	0s	0s
13984	4.70001952s		303.872µs	0s	0s	4.699715648s	0s	0s
13983	4.69971584s		303.936µs	0s	0s	4.699411904s	0s	0s
14068	4.699510016s		638.848µs	0s	0s	4.698871168s	0s	0s
13982	4.699411904s		303.872µs	0s	0s	4.699108032s	0s	0s
13981	4.699108096s		303.872µs	0s	0s	4.698804224s	0s	0s
14067	4.698870976s		638.912µs	0s	0s	4.698232064s	0s	0s
13980	4.698808768s		304µs	0s	0s	4.698504768s	0s	0s
13979	4.69850432s		492.288µs	0s	0s	4.698012032s	0s	0s
14066	4.698231744s		632.32µs	0s	0s	4.697599424s	0s	0s
13978	4.698011968s		474.816µs	0s	0s	4.697537152s	0s	0s
13977	4.697536768s		695.232µs	0s	0s	4.696841536s	0s	0s
14136	4.697489792s		629.76µs	0s	0s	4.696860032s	0s	0s
14065	4.69696832s		641.024µs	0s	0s	4.696327296s	0s	0s
13976	4.696841088s		340.48µs	0s	0s	4.696500608s	0s	0s
13975	4.696518336s		305.792µs	0s	0s	4.696212544s	0s	0s
14064	4.696326912s		642.432µs	0s	0s	4.69568448s	0s	0s
13974	4.696212288s		308.992µs	0s	0s	4.695903296s	0s	0s
13973	4.695903232s		305.216µs	0s	0s	4.695598016s	0s	0s
14063	4.695683776s		640.768µs	0s	0s	4.695043008s	0s	0s
13972	4.695597952s		304.128µs	0s	0s	4.695293824s	0s	0s
13971	4.695293824s		303.872µs	0s	0s	4.694989952s	0s	0s
14062	4.69504288s		637.696µs	0s	0s	4.694405184s	0s	0s
13970	4.694990016s		303.872µs	0s	0s	4.694686144s	0s	0s
13969	4.69468608s		303.808µs	0s	0s	4.694382272s	0s	0s
14061	4.694404928s		637.76µs	0s	0s	4.693767168s	0s	0s
13968	4.694380864s		303.936µs	0s	0s	4.694076928s	0s	0s
13967	4.694077056s		509.824µs	0s	0s	4.693567232s	0s	0s
14060	4.693767104s		637.696µs	0s	0s	4.693129408s	0s	0s
13966	4.693571584s		693.376µs	0s	0s	4.692878208s	0s	0s
14059	4.693129216s		637.824µs	0s	0s	4.692491392s	0s	0s
13965	4.692878016s		695.296µs	0s	0s	4.69218272s	0s	0s
14058	4.692490688s		613.824µs	0s	0s	4.691876864s	0s	0s
13964	4.69218144s		769.6µs	0s	0s	4.69141184s	0s	0s
14057	4.691875904s		575.104µs	0s	0s	4.6913008s	0s	0s
13963	4.691411776s		303.872µs	0s	0s	4.691107904s	0s	0s
14056	4.6913008s		303.808µs	0s	0s	4.690996992s	0s	0s
13962	4.69111232s		303.872µs	0s	0s	4.690808448s	0s	0s
14055	4.691010816s		303.872µs	0s	0s	4.690706944s	0s	0s
13961	4.690808384s		303.936µs	0s	0s	4.690504448s	0s	0s
14054	4.690707008s		303.872µs	0s	0s	4.690403136s	0s	0s
13960	4.690504576s		303.872µs	0s	0s	4.690200704s	0s	0s
14053	4.6904032s		303.936µs	0s	0s	4.690099264s	0s	0s
13959	4.690214144s		303.872µs	0s	0s	4.689910272s	0s	0s
14052	4.690103168s		303.808µs	0s	0s	4.68979936s	0s	0s
13958	4.689910208s		303.872µs	0s	0s	4.689606336s	0s	0s
14051	4.689799296s		303.872µs	0s	0s	4.689495424s	0s	0s
13957	4.689606336s		303.872µs	0s	0s	4.689302464s	0s	0s
14050	4.689495424s		303.872µs	0s	0s	4.689191552s	0s	0s
13956	4.689302528s		303.936µs	0s	0s	4.688998592s	0s	0s
14049	4.689191616s		304.064µs	0s	0s	4.688887552s	0s	0s
13955	4.688998656s		303.872µs	0s	0s	4.688694784s	0s	0s
14048	4.688887552s		303.872µs	0s	0s	4.68858368s	0s	0s
13954	4.688694784s		303.872µs	0s	0s	4.688390912s	0s	0s
14047	4.68858368s		675.2µs	0s	0s	4.68790848s	0s	0s
14135	4.688117184s		303.936µs	0s	0s	4.687813248s	0s	0s
13953	4.688086144s		303.872µs	0s	0s	4.687782272s	0s	0s
14046	4.687908224s		698.816µs	0s	0s	4.687209408s	0s	0s
13952	4.68778208s		305.728µs	0s	0s	4.687476352s	0s	0s
13951	4.687476416s		303.936µs	0s	0s	4.68717248s	0s	0s
14045	4.687209088s		574.144µs	0s	0s	4.686634944s	0s	0s
13950	4.687171712s		507.968µs	0s	0s	4.686663744s	0s	0s
13949	4.6866624s		705.28µs	0s	0s	4.68595712s	0s	0s
14044	4.686635008s		303.936µs	0s	0s	4.686331072s	0s	0s
14043	4.686331072s		303.872µs	0s	0s	4.6860272s	0s	0s
14042	4.686026944s		319.552µs	0s	0s	4.685707392s	0s	0s
13948	4.685957056s		640.448µs	0s	0s	4.685316608s	0s	0s
14041	4.685707392s		303.872µs	0s	0s	4.68540352s	0s	0s
14040	4.685403584s		303.872µs	0s	0s	4.685099712s	0s	0s
13947	4.685316544s		637.696µs	0s	0s	4.684678848s	0s	0s
14039	4.685112384s		445.696µs	0s	0s	4.684666688s	0s	0s
13946	4.684678656s		637.632µs	0s	0s	4.684041024s	0s	0s
14038	4.684666624s		610.56µs	0s	0s	4.684056064s	0s	0s
14037	4.684056s		503.808µs	0s	0s	4.683552192s	0s	0s
13945	4.684040768s		628.864µs	0s	0s	4.683411904s	0s	0s
14036	4.683552192s		303.936µs	0s	0s	4.683248256s	0s	0s
13944	4.683416576s		628.864µs	0s	0s	4.682787712s	0s	0s
14035	4.683248256s		303.872µs	0s	0s	4.682944384s	0s	0s
14034	4.682948416s		304µs	0s	0s	4.682644416s	0s	0s
13943	4.682800832s		640.448µs	0s	0s	4.682160384s	0s	0s
14033	4.682643904s		332.288µs	0s	0s	4.682311616s	0s	0s
13942	4.68216032s		638.848µs	0s	0s	4.681521472s	0s	0s
14161	4.682118528s		607.872µs	0s	0s	4.681510656s	0s	0s
14031	4.681703424s		607.68µs	0s	0s	4.681095744s	0s	0s
13941	4.681521344s		418.752µs	0s	0s	4.681102592s	0s	0s
13940	4.681102592s		303.872µs	0s	0s	4.68079872s	0s	0s
14030	4.681095616s		607.68µs	0s	0s	4.680487936s	0s	0s
13939	4.680798592s		303.872µs	0s	0s	4.68049472s	0s	0s
13938	4.680494592s		303.808µs	0s	0s	4.680190784s	0s	0s
14029	4.680487744s		607.808µs	0s	0s	4.679879936s	0s	0s
13937	4.680190784s		303.936µs	0s	0s	4.679886848s	0s	0s
13936	4.679885184s		495.68µs	0s	0s	4.679389504s	0s	0s
14028	4.6798784s		635.968µs	0s	0s	4.679242432s	0s	0s
13935	4.679389568s		628.928µs	0s	0s	4.67876064s	0s	0s
14027	4.67924224s		641.6µs	0s	0s	4.67860064s	0s	0s
13934	4.678760512s		628.864µs	0s	0s	4.678131648s	0s	0s
14026	4.678600512s		642.56µs	0s	0s	4.677957952s	0s	0s
13933	4.678131456s		635.84µs	0s	0s	4.677495616s	0s	0s
14025	4.677957312s		563.072µs	0s	0s	4.67739424s	0s	0s
13932	4.677495488s		638.976µs	0s	0s	4.676856512s	0s	0s
14024	4.677394176s		304µs	0s	0s	4.677090176s	0s	0s
14023	4.677105344s		534.016µs	0s	0s	4.676571328s	0s	0s
13931	4.676856s		630.464µs	0s	0s	4.676225536s	0s	0s
14022	4.67657024s		679.936µs	0s	0s	4.675890304s	0s	0s
13930	4.676224448s		1.190464ms	0s	0s	4.675033984s	0s	0s
14021	4.67588864s		691.904µs	0s	0s	4.675196736s	0s	0s
14020	4.675196608s		607.936µs	0s	0s	4.674588672s	0s	0s
13929	4.675033664s		598.912µs	0s	0s	4.674434752s	0s	0s
14019	4.674587008s		450.112µs	0s	0s	4.674136896s	0s	0s
13928	4.674434944s		304µs	0s	0s	4.674130944s	0s	0s
13927	4.674144256s		303.808µs	0s	0s	4.673840448s	0s	0s
14018	4.674136704s		303.872µs	0s	0s	4.673832832s	0s	0s
13926	4.6738448s		304µs	0s	0s	4.6735408s	0s	0s
14017	4.673832896s		303.936µs	0s	0s	4.67352896s	0s	0s
13925	4.673540672s		588.416µs	0s	0s	4.672952256s	0s	0s
14016	4.673533248s		490.304µs	0s	0s	4.673042944s	0s	0s
14015	4.673042816s		699.136µs	0s	0s	4.67234368s	0s	0s
13924	4.672952192s		637.76µs	0s	0s	4.672314432s	0s	0s
14014	4.672343616s		693.44µs	0s	0s	4.671650176s	0s	0s
13923	4.672314112s		646.016µs	0s	0s	4.671668096s	0s	0s
